FID,Y,X,Province,School_Nam
368,30.430853280000001,67.008989600000007,Balochistan,GBHS Bostan
369,30.412509119999999,66.989275300000003,Balochistan,GBPS Killi Qasim
370,30.401456929999998,66.990353089999999,Balochistan,GBMIDS Mughtian
371,30.383136520000001,66.979225069999998,Balochistan,GBMIDS Killi Bahadur Ahmed Shah Nasaran Bostan
372,30.386585940000000,66.983855950000006,Balochistan,GBPS Nawab Karaiz
373,30.413253141700000,66.974050806500003,Balochistan,GBHS Ghulam Jilani
374,30.399880015299999,66.963210602700002,Balochistan,GBPS Qillah Abdullah Khan
375,30.472402590000002,67.109590170000004,Balochistan,GBPS Asad Khan
376,30.495736690000001,67.132746119999993,Balochistan,GBHS Khanai
377,30.440132618000000,67.172931432699997,Balochistan,GBPS Zawrkan
378,30.649457017400000,67.402793761599995,Balochistan,GBPS Lashta
379,30.591874012100000,67.314137177000006,Balochistan,GBPS Murghakai
380,30.565071925500000,67.299438659100005,Balochistan,GBHS Khoshab
381,30.605302399999999,67.374019599999997,Balochistan,GBMIDS Tora Khullah Khanozai
382,30.621073024000001,67.321783325499993,Balochistan,GBMIDS Saleh Zai
383,30.615129028399998,67.277691559900006,Balochistan,GBPS Kozdadakzai
384,30.443957000000001,67.076393120000006,Balochistan,GBPS Umar Abad
385,30.627934241799998,66.605065953899995,Balochistan,GGHS Inayatullah Karaiz Gulistan
386,30.708481345300001,66.737700749300004,Balochistan,GGHS Pir Alizai
387,30.606470296200001,66.581594644600003,Balochistan,GBPS Gulistan Karaiz
388,30.538382084300000,66.363369194000001,Balochistan,GBPS Spina Tazha
389,30.630367140699999,66.595046585899993,Balochistan,GBPS Inayatullah Karaiz No. 1
390,30.604052114999998,66.485677394899994,Balochistan,GBPS Killi Sheikh Muhammed Kargai
391,30.604657466700001,66.587761556100006,Balochistan,GBPS Syed Ibrahim Gulistan Karaiz
392,30.652685960800000,66.542303079600003,Balochistan,GBPS Rozi Khan
393,30.614152477099999,66.526524850700000,Balochistan,GBPS Killi Khurgai Baha Ud Din
394,30.669010130200000,66.527759043200007,Balochistan,GBPS Habib Ullah Armandi
395,30.581940697000000,66.597714651399997,Balochistan,GBPS Qasim Khan Bawri
396,30.705259910599999,66.635479975099997,Balochistan,GBPS Mantho Shift K.Cheena Haji Abdul Rehman
397,30.576721716200002,66.553537097399996,Balochistan,GBPS Killi Mulla Yahya Noorak Suleman
398,30.478656639200000,66.511744884300001,Balochistan,GBHS Mangalzai
399,30.509716844700002,66.519188579900003,Balochistan,GBMIDS Killi Nazar Muhammad Tokhai
400,30.556896946300000,66.562465527900002,Balochistan,GBPS Zikriya Zai
401,30.457419377000001,66.518396206000006,Balochistan,GBPS Dolangi
402,30.561004625199999,66.536192661200005,Balochistan,GBHS Nourak Suleman Khail
403,30.602431356000000,66.583629818899993,Balochistan,GBPS Muhallah Kakran
404,30.518848475199999,66.503284718800003,Balochistan,GBPS Killi Abdul Baqi
405,30.923473899299999,66.446859760999999,Balochistan,GBPS Habib Ullah Usman Zai
406,30.678110983500002,66.566852826700000,Balochistan,GBPS Pinki Karaiz
407,30.501405123700000,66.493648156099994,Balochistan,GBPS Killi Haqdad
408,30.498678156000000,66.488816712000002,Balochistan,GBPS Killi Haji Muhammad Afzal
409,30.565266401100001,66.549625632700000,Balochistan,GBPS Madrassa Nurak
410,30.583976698800001,66.514622374699996,Balochistan,GBPS Abdul Rehman Khurgai
411,30.687924002199999,66.742656464299998,Balochistan,GBHS Killi Kulazai
412,30.692480933999999,66.752527361000006,Balochistan,GBMIDS  Killi Purana Majak
413,30.688763125600001,66.741485714600003,Balochistan,GBPS Tor Khail Syedan
414,30.707861301000001,66.768348013099995,Balochistan,GBPS Killi Badwan
415,30.648811928400001,66.797726757500001,Balochistan,GBPS Killi Jungel Tor Khail (1)
416,30.662265374099999,66.681223587900007,Balochistan,GBPS Killi Imran Zai
417,30.650688949700001,66.796711733600006,Balochistan,GBPS Kili Zar Khail
418,30.706022387099999,66.756766979800005,Balochistan,GBPS Killi New Majak
419,30.734569945299999,66.765296536899996,Balochistan,GBPS Killi Sharan
420,30.698776449099999,66.699887316100003,Balochistan,GBPS Killi Malik Khair Muhammad Masezai
421,30.637184961999999,66.803225734500003,Balochistan,GBPS Pindo Bade Zai
422,30.748963839200002,66.734569483800001,Balochistan,GBMIDS Killi Muhammad Ayub Masezai
423,30.717190556999999,66.716770745999995,Balochistan,GBPS Marwar Syedan
424,30.733117113199999,66.724923674500005,Balochistan,GBHS Killi Arambi Masezai
425,30.573944638699999,66.637784092999993,Balochistan,GBPS Sagi Adam Zai
426,30.748586278499999,66.724516364300001,Balochistan,GBPS Killi Rahim Masazai
427,30.563248496500002,66.611754431099996,Balochistan,GBPS Khan Muhammed Sagi
428,30.467303242600000,66.514525993700005,Balochistan,GBMIDS Bismillah Sagi
429,30.567251191000000,66.617751884499995,Balochistan,GBPS Naimat Ullah Sagi
430,30.664093818100000,66.638077969199998,Balochistan,GBMIDS Habib Abad (Daman Habibzai)
431,30.584095582100002,66.514597442699994,Balochistan,GBMIDS Abdullah Jan Khurgi
432,30.565304739799998,66.550079733600001,Balochistan,GBPS Zahir  Nourak Suleman Khail
433,30.592625633800001,66.614176368000003,Balochistan,GBPS New Saidan Shakarzai
434,30.604953905399999,66.621864814099993,Balochistan,GBPS Syedan Abdul Rehman Zai
435,30.593094093500000,66.601183370900003,Balochistan,GBMIDS Shamsho Zai
436,30.567758962300001,66.599888288800003,Balochistan,GBHS Malik Faizullah Sagi
437,30.547731482700001,66.803678211199994,Balochistan,GBHS Shahde Zai
438,30.673220531399998,66.796010873599997,Balochistan,GBMIDS Chur Badezai
439,30.520825565100001,66.780523955999996,Balochistan,GBMIDS Kata Bugh
440,30.555809777600000,66.740215903600003,Balochistan,GBPS Bazarni
441,30.483416073000001,66.765383309000001,Balochistan,GBPS Atozai
442,30.607089441700001,66.772873533899997,Balochistan,GBMIDS Popalzai
443,30.370243783199999,66.734444340799996,Balochistan,GBPS Khudae Dost Meerani
444,30.643891898600000,66.816598466800002,Balochistan,GBPS Saddique Badezai
445,30.442539741899999,66.682418773699993,Balochistan,GBPS Anwar Malezai
446,30.358076125499998,66.758094035400006,Balochistan,GBPS Musa Jan Meerani
447,30.501839527600001,66.703853287300007,Balochistan,GBPS Darya Khan
448,30.396398033000001,66.658725151400006,Balochistan,GBPS Musafar Baloch
449,30.550523029200001,66.809296300900002,Balochistan,GBMIDS Monzai
450,30.550344231200000,66.808391904700002,Balochistan,GGPS Mounzai
451,30.574088758799999,66.864923287600007,Balochistan,GBHS Saranan
452,30.596395688099999,66.842376473499996,Balochistan,GGPS Saranan
453,30.604995549000002,67.008394532699995,Balochistan,GGPS New Qillah Batezai
454,30.583406626799999,66.902415918000003,Balochistan,GBPS Nali Batezai
455,30.802010569899998,66.646151423700005,Balochistan,GBPS Killi Khumat Zara Band
456,30.719549735400001,66.643733089400001,Balochistan,GBPS Killi Sheer Ali Agha
457,30.714252575700002,66.633278667200003,Balochistan,GBPS Niamatullah
458,30.700428916000000,66.677516327399999,Balochistan,GBPS Killi Abdul Rehman
459,30.723365156000000,66.651778506100001,Balochistan,GBPS Killi Haji Abdul Samad Agha
460,30.716864619999999,66.630927832799998,Balochistan,GBPS Bahawal Shah
461,30.758526648099998,66.650572169599997,Balochistan,GBPS Killi Muhammad Ali Zara Band
462,30.708474964299999,66.691087999000004,Balochistan,GBPS Killi Malik Ghafoor Kakorzai
463,30.746958319600001,66.642764239700000,Balochistan,GBPS Killi Zarif Kakozai
464,30.725255575300000,66.752597018299994,Balochistan,GBPS Killi Ghulam Nabi Karam Khan
465,30.647159248000001,66.796751456300001,Balochistan,GBPS Tor Khail-Ii
466,30.686245703400001,66.727356284400003,Balochistan,GBHS Killi Maizai
467,30.596062805799999,66.845373356200000,Balochistan,GBPS Killi Baran
468,30.555203694900001,66.855679618500005,Balochistan,GBPS Killi Suleman Zai
469,30.578681457100000,66.904894344599995,Balochistan,GBPS Zairat Batezai
470,30.584184316599998,66.871043326800006,Balochistan,GBPS Haji Abdullah Khan
471,30.640381451900002,66.839771473200003,Balochistan,GBPS Haji Khar
472,30.579891308899999,66.756739802300004,Balochistan,GBPS Haji Din Abad
473,30.790354137300000,66.638120028100005,Balochistan,GBMIDS Qari Sher Ali
474,30.595648794799999,66.841364086100000,Balochistan,GBPS Sheen Band Saranan
475,30.563201741099999,66.856368265499995,Balochistan,GBPS Haji Zai Syedan
476,30.689980292300000,66.690595462299996,Balochistan,GBMIDS Killi Malik Qadar Masezai
477,30.669575852400001,66.719612702600003,Balochistan,GBPS Malik Ali Shah
478,30.704019785900002,67.036405915299994,Balochistan,GBPS Khair Muhammad Sofanzai
479,30.680447193799999,66.713107411099998,Balochistan,GBMIDS Malik Haider Massezai
480,30.692079065400002,66.708897853200000,Balochistan,GBHSS Maizai Addah
481,30.713034760999999,66.672224856400007,Balochistan,GBPS Killi Ziarat Qillah Abdullah
482,30.702938198100000,67.130830155400005,Balochistan,GBPS Doulat Zai Muhammed Shah
483,30.779036483300001,66.783429018700005,Balochistan,GBHS Haji Muhammad Ismail Kakozai
484,30.828361959500000,66.794814454499999,Balochistan,GBPS Amir Bakarzai
485,30.752724277900001,66.682313835800002,Balochistan,GBPS Khude-I-Dad Machka
486,30.781985971200001,66.764844347099995,Balochistan,GBPS Amir Jan
487,30.869523734800001,66.817912398299995,Balochistan,GBPS Killi Haji Mulla Ahmed Bakar Zai
488,30.718218955400001,66.814764861699999,Balochistan,GBMIDS Johi Kulak
489,30.711975507799998,66.783878082200005,Balochistan,GBPS Killi Mulla Salman Akhtar Kulak
490,30.719247245799998,66.817037767299993,Balochistan,GBMIDS Lumran
491,30.666087681099999,66.692987571100005,Balochistan,GBPS Pianzai Syedan
492,30.704321344400000,66.680574421499998,Balochistan,GBPS Killi Attaullah
493,30.704671936200000,66.669660282799995,Balochistan,GBPS Saleh Muhammad Ghaibi Zai
494,30.812598661599999,66.839693446499993,Balochistan,GBPS Killi Haji Sanzar Kakozai
495,30.730503693300001,66.659808576000003,Balochistan,GGHS Qillah Abdullah
496,30.660389700000000,67.332799300000005,Balochistan,GGPS Faiz Abad Sharin
497,30.717243702000001,66.640401719799996,Balochistan,GBHS Dilsora Karaiz Qillah Abdullah
498,30.706178156499998,66.621350894900004,Balochistan,GBPS Killi Pinaki
499,30.711574842800001,66.625936849100000,Balochistan,GBPS Jani Daeh
500,30.757463710300001,66.686092310000006,Balochistan,GBPS Killi Juma Khan Machka
501,30.728317051900000,66.689496252400005,Balochistan,GBMIDS Killi Ali Shah Kakozai
502,30.743274594700001,66.611222636799994,Balochistan,GBPS Killi Shamak Zai
503,30.740538758500001,66.692213860300001,Balochistan,GBPS Killi Fazal Muhammad Jarongha
504,30.709173741099999,66.640553902799994,Balochistan,GBMIDS Killi Ghabi Zai Muhammad Khan
505,30.617535482200001,66.591919598999993,Balochistan,GBPS Killi Haji Bang
506,30.736534171399999,66.638047319799995,Balochistan,GBPS Killi Zarif Kakozai
507,30.717293599600001,66.634791570999994,Balochistan,GBPS Killi Jaffar Khan
508,30.730511060700000,66.687719405999999,Balochistan,GBPS Mir Hussain
509,30.757969592599999,66.682918587000003,Balochistan,GBPS Killi Paindin Machka
510,30.637063433200002,66.635209020399998,Balochistan,GBHS Killi Syed Lajwar
511,30.676895563100000,66.657788457199999,Balochistan,GBHS Habibzai
512,30.631316015399999,66.631911997800003,Balochistan,GBPS Kaka Zai
513,30.607651625999999,66.628632763499994,Balochistan,GBPS Abdul Rehman Zai
514,30.472245859899999,66.613567443799994,Balochistan,GBMIDS Daro Zai
515,30.573392867399999,66.642184421899998,Balochistan,GBPS Faqiran
516,30.475105929000001,66.573238711399995,Balochistan,GBPS New Kaka Zai
517,30.602851282900001,66.628626377499998,Balochistan,GBPS Killi Jabar Abdul Rehman Zai
518,30.677785989400000,66.652007549800004,Balochistan,GBPS Killi Jamal Khail
519,30.481297412299998,66.594969145500002,Balochistan,GBPS Malezai Muhammad Zai
520,30.601370197500000,66.620884695599997,Balochistan,GBPS Nadir Abdul Rehman Zai
521,30.589568913099999,66.693788153499995,Balochistan,GBPS Qandail Sagi
522,30.696929907000001,66.661626207799998,Balochistan,GBPS Khuda E Dad Saleh Zai
523,30.668882719999999,66.658111076899999,Balochistan,GGHS Bibi Zohra Habib Zai
524,30.679909065400000,66.699645581300004,Balochistan,GBPS Shagizai
525,30.587793222999998,66.562194034699999,Balochistan,GBPS Inyatullah Karaiz No 2
526,30.664157917699999,66.632175973900004,Balochistan,GBPS Yousaf Pahlawan
527,30.713384214800001,66.728103428599994,Balochistan,GBMIDS Sazo Pir Ali Zai
528,30.621323513400000,66.696931432699998,Balochistan,GBPS Mahajaran Jungel Piralizai
529,30.678855989199999,66.656835914799998,Balochistan,GBPS Killi Umar Gul
530,30.649710431300001,66.683065865700001,Balochistan,GBMIDS Killi Shah Mir
531,30.609060896900001,66.572868614000001,Balochistan,GBPS Haji Ahmed  Khan Gulastan Karaiz
532,30.623135897699999,66.707549557500002,Balochistan,GBPS Khamat Pir Ali Zai
533,30.708270084599999,66.737983145900003,Balochistan,GBHS Pir Ali Zai
534,30.714029662800002,66.736626059499997,Balochistan,GGPS New Pir Alizai
535,30.636105770200000,66.705599751799994,Balochistan,GBHS Jungel Pir Ali Zai
536,30.619500038599998,66.594261584500003,Balochistan,GBHS Gulistan
537,30.615133673900001,66.638274689300005,Balochistan,GBHS Abdul Rehman Zai
538,30.807516693899998,67.189734830000006,Balochistan,GBPS Moza Tangi
539,30.785171758899999,67.224334998200007,Balochistan,GBPS Nalwar Poty
540,30.908796541499999,67.145957001799999,Balochistan,GBPS Shahsa Khair Zai
541,30.903798013999999,67.235171033800000,Balochistan,GBMIDS Wacha Sheikhan
542,30.772985079000001,67.207005924399994,Balochistan,GBHS Mulla Aghbarg
543,30.752220060300001,67.200937540699996,Balochistan,GBPS Mama Nika
544,30.754410413500000,67.207470214400004,Balochistan,GBPS Mahrab Kach
545,30.863279470999998,67.109045229499998,Balochistan,GBPS Takhoe Shabezai
546,30.895754851900001,67.191474723300004,Balochistan,GBPS Yazaia
547,30.903569445100000,67.169207263499999,Balochistan,GBPS Shaista Akhtar Zai
548,30.905655037900001,67.224375393100004,Balochistan,GBPS Wacha Shasa
549,30.891027086800001,67.234226045100002,Balochistan,GBPS Shasa Aboo Saeed
550,30.832485083900000,67.185465480100007,Balochistan,GBPS Chungi Hajizai
551,30.865594811200001,67.153245933899996,Balochistan,GBMIDS Mando Zai
552,30.816401231499999,67.287474172800003,Balochistan,GBHS Barshore
553,30.823298824100000,67.253333642800001,Balochistan,GBPS Pinakai
554,30.818830283600001,67.275676653399998,Balochistan,GBPS Karaiz Qasim Zai
555,30.795800712700000,67.234779326300000,Balochistan,GBPS Tazak
556,30.811569171300000,67.283813334399994,Balochistan,GBPS Pitao Qillah Viala
557,30.763749721100002,67.203954171000007,Balochistan,GBPS Shakha Mangalzai
558,30.810448783700000,67.278289180100003,Balochistan,GBPS Qillah Viala
559,30.826534399400000,67.324970522300006,Balochistan,GBPS Mando Viala
560,30.871245590899999,67.322507192900005,Balochistan,GBMIDS Sher Ghalai
561,30.862879440400000,67.242395165600001,Balochistan,GBPS Warjarob
562,30.818063053500001,67.123171440400000,Balochistan,GBPS Surdarah
563,30.843752054599999,67.192279526400000,Balochistan,GBPS Zharah
564,30.885281626899999,67.297699107900002,Balochistan,GBMIDS Kach Hassan Zai
565,30.845115568499999,67.215689367799996,Balochistan,GBHS Bagh
566,30.794331188000001,67.287856821000005,Balochistan,GBPS Killi Gul Muhammad
567,30.772636142300001,67.248988549399996,Balochistan,GBPS Qillah Kach
568,30.759914686900000,67.295627027699993,Balochistan,GBPS Spin Pan
569,30.690670681800000,67.269945609000004,Balochistan,GBPS Jagda Zakria Zai
570,30.697581860000000,67.262885075900002,Balochistan,GBPS Sagai Naskhail
571,30.743621755500001,67.406084911899995,Balochistan,GBPS Takhai Nozai
572,30.780408362900001,67.362234335699995,Balochistan,GBPS Killi Haidera
573,30.740574044399999,67.310544680899994,Balochistan,GBPS Walang Qamaruddin
574,30.565039361800000,67.515931231899998,Balochistan,GBPS Killi Ahmed Jan
575,30.794930926999999,67.278992075199994,Balochistan,GBPS Ghundai
576,30.753500865500001,67.275515102000000,Balochistan,GBMIDS Shabak Nareen
577,30.750426711700001,67.274069175799994,Balochistan,GBPS Ronda Viala
578,30.778166878499999,67.310469816400001,Balochistan,GBPS Killi Nao
579,30.742225688200001,67.356406064200002,Balochistan,GBPS Sogai Dargai
580,30.881676287000001,67.322781080599995,Balochistan,GBPS Tokhoi Abusaeed
581,30.864887608499998,67.288008903299996,Balochistan,GBPS Spina Khezai
582,30.614609937200001,67.532662264999999,Balochistan,GBPS Waria
583,30.943842116700001,67.350691439299993,Balochistan,GBPS Kori Kach
584,30.928095532200000,67.338910711899999,Balochistan,GBPS Hazrat Kach
585,30.736675638200001,67.365669238699994,Balochistan,GBPS Mian Shakh
586,30.892136903899999,67.295375299100002,Balochistan,GBPS Howat
587,30.902215201600001,67.252670135700001,Balochistan,GBPS Mashai
588,30.949288442099999,67.206255634399994,Balochistan,GBPS Takhoi Behram Zai
589,30.812705215600001,67.304323167899994,Balochistan,GBPS Abdullah Jan Sala
590,30.857912828900002,67.268362162700001,Balochistan,GBPS Abu Cheena
591,30.828443966900000,67.230648428300000,Balochistan,GBPS Inzargai
592,30.925900169199998,67.358001892800004,Balochistan,GBPS Takhoi Karsazai Barshore
593,30.909308891700000,67.272687380899995,Balochistan,GBPS Ghanza
594,30.795171133899998,67.286123117800003,Balochistan,GBPS Landi Viala
595,30.837037253100000,67.293999754100000,Balochistan,GBPS Tor Tangi Malook
596,30.873520665200001,67.355006794100007,Balochistan,GBPS Kach Essazai
597,30.866428472300001,67.426751385399996,Balochistan,GBPS Shahi
598,30.799195851200000,67.293696425600004,Balochistan,GBMIDS Kazha Viala
599,30.832248135200000,67.377378004600004,Balochistan,GBPS Wazir Tangi
600,30.795592237200001,67.292314060699994,Balochistan,GBPS Killi Wali Mohamamd
601,30.809332492599999,67.299908519699997,Balochistan,GBPS Dak Sala
602,30.819132289300001,67.306294348799995,Balochistan,GBPS Faiz Ullah Mando
603,30.821337517200000,67.330858807799999,Balochistan,GBMIDS Killi Baidara
604,30.915606878300000,67.373137557600003,Balochistan,GBPS Kut Ziabha
605,30.787719356800000,67.439931991300000,Balochistan,GBPS Spin Galoon
606,30.899068403099999,67.362831472400003,Balochistan,GBHS Kut Muhammad Shah
607,30.802741747599999,67.402731844800002,Balochistan,GBMIDS Sheen Galoona
608,31.041893707200000,67.340752296900007,Balochistan,GBMIDS Takhohi Shah Jahan
